m_worldPositionX,m_worldPositionY,m_worldPositionZ,m_worldVelocityX,m_worldVelocityY,m_worldVelocityZ,m_worldForwardDirX,m_worldForwardDirY,m_worldForwardDirZ,m_worldRightDirX,m_worldRightDirY,m_worldRightDirZ,m_gForceLateral,m_gForceLongitudinal,m_gForceVertical,m_yaw,m_pitch
-361.5594787597656,19.091638565063477,-483.3960266113281,61.535892486572266,-2.581665515899658,2.2155516147613525,52863,55546,44804,12795,59900,56959,-0.4398764371871948,0.8378758430480957,-0.31997641921043396,1.5331714153289795,0.03937947750091553,0.02415439486503601
-354.4804382324219,18.78607940673828,-483.10888671875,62.41968536376953,-2.737635612487793,2.833030939102173,48511,40698,1286,55289,44796,52607,-0.5629060864448547,0.8019428253173828,-0.05361083894968033,1.522580623626709,0.040801167488098145,0.02594749629497528
-348.4046936035156,18.519861221313477,-482.8053283691406,63.126075744628906,-2.764965295791626,3.434046506881714,44159,37370,16391,40184,47868,48511,-0.5716032981872559,0.7579952478408813,-0.0514870323240757,1.5129523277282715,0.040943145751953125,0.025603890419006348
-340.9881896972656,18.176809310913086,-482.3645935058594,63.68309783935547,-3.1501193046569824,4.08335018157959,36991,55801,33288,22775,253,43647,-0.518722414970398,-0.4488409161567688,-0.39061489701271057,1.5030137300491333,0.046404361724853516,0.023456284776329994
-334.7377014160156,17.8577880859375,-481.9410705566406,64.56458282470703,-3.3523032665252686,4.592677593231201,32383,39929,21257,32758,38652,39039,-0.44278430938720703,0.759617030620575,-0.10179099440574646,1.4963880777359009,0.04790306091308594,0.026690052822232246
-328.42724609375,17.531538009643555,-481.47174072265625,65.2511978149414,-3.321357011795044,5.056094169616699,29055,45817,4106,49653,30716,35199,-0.4171910285949707,0.7408602833747864,0.1483621746301651,1.4905552864074707,0.04692959785461426,0.027638142928481102
-320.8631286621094,17.146764755249023,-480.8585510253906,66.03179931640625,-3.3374977111816406,5.581429958343506,24447,49401,64010,55540,30972,30079,-0.4008795917034149,0.7105295062065125,0.06640119850635529,1.483407974243164,0.04628276824951172,0.02760460041463375
-314.5064697265625,16.81658172607422,-480.3032531738281,66.64620971679688,-3.602419376373291,5.9916672706604,18815,24825,45067,8180,31740,25983,-0.3469279408454895,0.7035270929336548,-0.31293657422065735,1.477723479270935,0.049039363861083984,0.02752380073070526
-306.8718566894531,16.400650024414062,-479.5961608886719,67.37980651855469,-3.610459327697754,6.413469314575195,15231,26617,20236,32755,27388,21887,-0.2862250804901123,0.6820284724235535,0.2173021137714386,1.4728127717971802,0.048609375953674316,0.028030209243297577
-300.38848876953125,16.060935974121094,-478.9674072265625,67.9782485961914,-3.523437023162842,6.697192192077637,13951,41465,41484,12275,34556,20095,-0.20026658475399017,0.6594488620758057,-0.03105417639017105,1.4703776836395264,0.046846866607666016,0.02719293348491192
-293.8405456542969,15.718266487121582,-478.31390380859375,68.56234741210938,-3.588116407394409,6.934006690979004,11647,39929,62220,55794,7676,17023,-0.19645340740680695,0.6431875824928284,0.06942734122276306,1.467733383178711,0.04661858081817627,0.030374892055988312
-285.8194274902344,15.30492115020752,-477.4893798828125,69.25989532470703,-3.456709146499634,7.237520694732666,9855,61945,24077,28658,63227,13695,-0.21011607348918915,0.6233991980552673,0.36335209012031555,1.4644927978515625,0.04378354549407959,0.03156576678156853
-277.9081726074219,14.935101509094238,-476.64727783203125,69.907958984375,-3.1455769538879395,7.58080530166626,8319,32506,55821,65009,26620,11391,-0.2590715289115906,0.5926885604858398,-0.05415625497698784,1.4610012769699097,0.03972196578979492,0.028139401227235794
-271.1539306640625,14.617586135864258,-475.9019470214844,70.41645050048828,-3.4287755489349365,7.921422481536865,2687,2554,26638,27121,14076,6783,-0.35664278268814087,0.5855453610420227,-0.16029170155525208,1.4564392566680908,0.04298591613769531,0.02962377294898033
-263.07159423828125,14.218632698059082,-474.96624755859375,70.99612426757812,-3.3818249702453613,8.4871244430542,61310,19450,28175,25328,63995,63870,-0.5266387462615967,0.5655650496482849,0.4635392725467682,1.4483662843704224,0.04044926166534424,0.03148845583200455
-256.3144226074219,13.921499252319336,-474.13092041015625,71.45501708984375,-2.9045207500457764,9.135270118713379,54142,5371,36368,18927,59131,54654,-0.6398978233337402,0.5474690794944763,0.5173218846321106,1.4397521018981934,0.0339738130569458,0.03206735476851463
-249.4281768798828,13.654003143310547,-473.22021484375,71.8821792602539,-2.721181869506836,9.809183120727539,45182,34811,43793,13550,32252,46206,-0.6207934617996216,0.528098464012146,0.051768455654382706,1.4312313795089722,0.03081059455871582,0.027463210746645927
-241.22825622558594,13.339359283447266,-472.06317138671875,72.3615493774414,-2.836930990219116,10.521123886108398,34430,16123,49938,7661,53756,36222,-0.5350036025047302,0.515314519405365,-0.1549406796693802,1.4225926399230957,0.03313267230987549,0.024882975965738297
-234.3715057373047,13.06344985961914,-471.0440979003906,72.74825286865234,-2.9293529987335205,11.032281875610352,27262,16379,30483,27116,53244,29310,-0.4603870213031769,0.5025987029075623,0.11289112269878387,1.4170570373535156,0.03291189670562744,0.024938561022281647
-227.3954315185547,12.791646003723145,-469.96630859375,73.1443862915039,-2.794740676879883,11.490076065063477,21630,27899,4628,53227,43772,22910,-0.3827461004257202,0.4782250225543976,0.040411144495010376,1.4122798442840576,0.03124821186065674,0.02608134038746357
-218.8389434814453,12.467209815979004,-468.59625244140625,73.60050201416016,-2.683893918991089,12.003058433532715,14462,44283,51476,7403,509,15998,-0.3678796887397766,0.44817617535591125,0.21316610276699066,1.4067503213882446,0.029560327529907227,0.0234401635825634
-211.88623046875,12.223609924316406,-467.4459533691406,73.94124603271484,-2.4491562843322754,12.41598892211914,8574,8188,26901,33258,16893,9598,-0.3844544291496277,0.43211400508880615,0.2858685851097107,1.4019728899002075,0.02630436420440674,0.021475674584507942
-203.4408416748047,11.95007038116455,-466.0036315917969,74.2721176147461,-2.3904364109039307,12.887182235717773,1150,14844,6934,53225,15869,1918,-0.3670717179775238,0.4567471742630005,-0.007951298728585243,1.396477460861206,0.02534043788909912,0.02158137410879135
-196.44520568847656,11.723925590515137,-464.7736511230469,74.62126922607422,-2.4208016395568848,13.28369140625,60541,15100,41238,19177,28413,61565,-0.3474677503108978,0.44421014189720154,0.034044068306684494,1.3923460245132446,0.025472640991210938,0.020097797736525536
-187.93670654296875,11.455808639526367,-463.2384338378906,75.0453109741211,-2.274163007736206,13.698680877685547,54653,32508,10775,50408,39421,55421,-0.2434207648038864,0.43141424655914307,0.31546691060066223,1.3881851434707642,0.02357327938079834,0.018781349062919617
-179.41357421875,11.202753067016602,-461.67266845703125,75.47824096679688,-2.2300403118133545,13.909750938415527,53117,43004,20247,40936,29181,53629,-0.014586186967790127,0.41703346371650696,0.11761314421892166,1.387056589126587,0.022088289260864258,0.020014215260744095
-172.2412872314453,11.002859115600586,-460.3544921875,75.87712860107422,-2.0455310344696045,13.868738174438477,57469,57852,64790,61928,5373,56957,0.21596914529800415,0.402649462223053,-0.03743670508265495,1.3896037340164185,0.019907832145690918,0.022837873548269272
-163.3412322998047,10.75657844543457,-458.7488708496094,76.3868637084961,-2.121790647506714,13.577409744262695,1406,59900,12310,48361,32252,65149,0.37902337312698364,0.3928218483924866,0.06352856755256653,1.3958898782730103,0.01903402805328369,0.02744399942457676
-156.28726196289062,10.583438873291016,-457.5118713378906,76.79948425292969,-1.6068140268325806,13.29275894165039,9598,46589,36373,26090,62716,8062,0.38965144753456116,0.3826839029788971,0.5528872609138489,1.4011642932891846,0.013671159744262695,0.02381751872599125
-147.5094451904297,10.40124797821045,-456.0172424316406,77.27362823486328,-1.7380353212356567,12.948904991149902,16766,29949,58132,4331,26877,15998,0.3599373996257782,0.3654535114765167,-0.34345749020576477,1.4064371585845947,0.01632702350616455,0.020290285348892212
-140.07740783691406,10.2332181930542,-454.7888488769531,77.66548919677734,-1.6562671661376953,12.667116165161133,22398,40701,24596,37867,11261,21118,0.3600565493106842,0.3575305640697479,0.2512263357639313,1.4104825258255005,0.014859199523925781,0.022158239036798477
-131.1627655029297,10.029715538024902,-453.35797119140625,78.10611724853516,-1.9314467906951904,12.33940315246582,28030,11517,49939,10732,20220,25982,0.32467079162597656,0.3458946943283081,-0.4147203862667084,1.4151360988616943,0.01737356185913086,0.028885817155241966
-123.81000518798828,9.845460891723633,-452.211181640625,78.46833038330078,-1.7706196308135986,12.087471961975098,33662,37885,18195,42732,54779,29822,0.3352912664413452,0.33864784240722656,0.7661347389221191,1.4190082550048828,0.013836860656738281,0.03257836028933525
-116.31233215332031,9.703940391540527,-451.0694274902344,78.82416534423828,-1.305131196975708,11.868369102478027,38526,14078,55570,7661,38140,35966,0.2977774739265442,0.3257371783256531,0.2823057174682617,1.4226632118225098,0.009887456893920898,0.026742976158857346
-107.30668640136719,9.546993255615234,-449.7331848144531,79.22114562988281,-1.6043391227722168,11.580810546875,43134,47101,20242,42733,35837,42622,0.303615003824234,0.31376147270202637,-0.5930553674697876,1.4268912076950073,0.014927983283996582,0.01920962892472744
-98.44627380371094,9.346113204956055,-448.45831298828125,79.60357666015625,-1.8951730728149414,11.270047187805176,47998,17149,46865,15598,45565,48254,0.351109117269516,0.2925858795642853,-0.0831974521279335,1.4315004348754883,0.018726229667663574,0.01804235763847828
-90.95772552490234,9.14742374420166,-447.4112548828125,79.90792846679688,-2.3278279304504395,11.038426399230957,50814,40444,19473,43246,17662,52606,0.28100845217704773,0.31029754877090454,-0.3011834919452667,1.4348078966140747,0.024405717849731445,0.01356943417340517
-81.84503173828125,8.904353141784668,-446.168212890625,80.28689575195312,-1.833602786064148,10.839920043945312,55166,30461,62992,1519,22015,56446,0.16164402663707733,0.29862478375434875,0.488850861787796,1.4377140998840332,0.01899552345275879,0.005232025403529406
-74.35838317871094,8.723433494567871,-445.1614990234375,80.55439758300781,-2.1594130992889404,10.797683715820312,54910,56316,58640,6639,59391,57470,0.033874284476041794,0.2908923029899597,-0.5349730849266052,1.438309907913208,0.024268031120300293,0.0007898687617853284
-66.88088989257812,8.510822296142578,-444.15826416015625,80.8051986694336,-2.3271923065185547,10.863525390625,53374,48124,2065,64238,33024,56190,-0.0830443874001503,0.2868884205818176,0.11969926953315735,1.4373369216918945,0.02586972713470459,-0.003960874862968922
-57.70119857788086,8.243815422058105,-442.9169006347656,81.09508514404297,-2.447681188583374,11.03370189666748,50302,35068,22801,44526,6145,53374,-0.12015842646360397,0.2790980637073517,-0.11010786890983582,1.434966802597046,0.02804422378540039,-0.0085625434294343
-48.71928405761719,7.977674961090088,-441.6893615722656,81.37614440917969,-2.396271228790283,11.151714324951172,49278,35836,29969,38894,57857,51838,-0.026139680296182632,0.2725364565849304,-0.14548251032829285,1.4342834949493408,0.028772354125976562,-0.01472213864326477
-41.09202575683594,7.742221832275391,-440.6445617675781,81.61730194091797,-2.6195602416992188,11.15750503540039,50046,19708,21009,48366,4354,53118,0.06240793317556381,0.26604416966438293,-0.18033558130264282,1.4354199171066284,0.030868887901306152,-0.01616428606212139
-31.795169830322266,7.43883752822876,-439.3791198730469,81.91851043701172,-2.70761775970459,11.09424114227295,51838,9980,6417,63982,39170,54398,0.12319071590900421,0.25943195819854736,-0.07079362869262695,1.4372992515563965,0.032555580139160156,-0.02032412216067314
-24.11251449584961,7.1875433921813965,-438.3455810546875,82.17113494873047,-2.5998594760894775,10.964954376220703,54142,25852,57104,13295,40194,56446,0.21475788950920105,0.2545798122882843,0.24335816502571106,1.4390782117843628,0.03065204620361328,-0.02044415846467018
-14.879194259643555,6.899379730224609,-437.1333923339844,82.49111938476562,-2.643054962158203,10.610079765319824,59774,15100,11536,58607,27650,62590,0.4701577126979828,0.24403341114521027,-0.27676019072532654,1.4445297718048096,0.031641364097595215,-0.018944520503282547
-7.153246879577637,6.643435955047607,-436.1644287109375,82.77409362792969,-2.7911057472229004,10.083431243896484,2687,8188,8463,61424,16642,5759,0.7029406428337097,0.23929116129875183,-0.052718356251716614,1.4527403116226196,0.03218507766723633,-0.01762492023408413
2.1212306022644043,6.327920436859131,-435.0841064453125,83.12694549560547,-2.9416871070861816,9.220013618469238,13439,54011,37133,32754,11266,17279,0.882552444934845,0.23403765261173248,-0.35695764422416687,1.465027928352356,0.034304141998291016,-0.0169844813644886
9.879125595092773,6.046294212341309,-434.2635192871094,83.42042541503906,-2.980881929397583,8.388766288757324,22399,50427,13324,57075,18434,26239,0.9417610168457031,0.23185092210769653,0.18912523984909058,1.475784182548523,0.03464972972869873,-0.01784435287117958
19.202510833740234,5.705601215362549,-433.3824462890625,83.73802947998047,-3.1122429370880127,7.418966770172119,31103,43515,43786,27125,32258,34943,0.9092581272125244,0.21341942250728607,0.0867595300078392,1.4879069328308105,0.0354386568069458,-0.019477441906929016
26.91462516784668,5.4245219230651855,-432.73626708984375,83.99713897705078,-3.039107084274292,6.660134315490723,37247,47867,36617,35318,57090,40063,0.8111215233802795,0.21923284232616425,0.029608894139528275,1.4967066049575806,0.034988999366760254,-0.022438686341047287
36.296058654785156,5.077592849731445,-432.0370178222656,84.2424087524414,-3.127178907394409,5.9230241775512695,41855,40955,33032,37879,25090,45695,0.5721130967140198,0.030807586386799812,0.3215465545654297,1.5048718452453613,0.03537642955780029,-0.018630897626280785
44.109066009521484,4.775477409362793,-431.50775146484375,84.17813110351562,-3.475302219390869,5.534992694854736,43391,24315,63751,11000,54787,45695,0.35506346821784973,-0.11634811758995056,-0.024034004658460617,1.509476661682129,0.03799605369567871,-0.02999488264322281
52.038753509521484,4.471775531768799,-431.00079345703125,84.23043060302734,-3.350461483001709,5.267520904541016,43135,63994,51719,22264,16131,47487,0.21828389167785645,0.22983351349830627,-0.8402062058448792,1.5108109712600708,0.04075610637664795,-0.02539144642651081
61.766510009765625,4.08383321762085,-430.404541015625,84.44481658935547,-3.487577438354492,5.09039306640625,43903,6139,43527,27896,23810,49023,0.15815967321395874,0.14785562455654144,-0.6761035919189453,1.51148521900177,0.03943216800689697,-0.01849502883851528
71.21125030517578,3.691943883895874,-429.8457946777344,84.66328430175781,-3.5030148029327393,4.898665428161621,45439,6395,20231,51704,36866,50303,0.2365846484899521,0.1651408076286316,0.2349655032157898,1.5143476724624634,0.039422035217285156,-0.020041778683662415
79.20043182373047,3.357485771179199,-429.39532470703125,84.83302307128906,-3.530924081802368,4.645406723022461,46719,251,55302,16121,25090,52095,0.33917534351348877,0.155814990401268,0.49547135829925537,1.5179294347763062,0.040035367012023926,-0.018631866201758385
88.53042602539062,2.9675745964050293,-428.906005859375,84.95438385009766,-3.7208149433135986,4.250668525695801,48511,47866,11014,60409,8706,54655,0.4367688298225403,0.18132351338863373,-0.617922306060791,1.5232000350952148,0.041977524757385254,-0.01669127121567726
96.34074401855469,2.6197798252105713,-428.535400390625,85.1554946899414,-3.6934497356414795,3.7911462783813477,51071,58618,27397,43770,6658,56959,0.6070519089698792,0.19970253109931946,0.3647637963294983,1.529038906097412,0.040590643882751465,-0.016434848308563232
